"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"Aston Villa","Premier League","England","2024","Arrivals","Philippe Coutinho","https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444","Attacking Midfield","32","Brazil","Al-Duhail SC","Stars League","Qatar",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Aston Villa","Premier League","England","2024","Arrivals","Leander Dendoncker","https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157","Defensive Midfield","29","Belgium","Napoli","Serie A","Italy",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Aston Villa","Premier League","England","2024","Arrivals","Donyell Malen","https://www.transfermarkt.com/donyell-malen/profil/spieler/326029","Right Winger","25","Netherlands","Dortmund","Bundesliga","Germany",2.5e+07,FALSE,NA,"Winter",20,17,3,392
"Aston Villa","Premier League","England","2024","Arrivals","Andrés García","https://www.transfermarkt.com/andres-garcia/profil/spieler/1063329","Right-Back","21","Spain","Levante","LaLiga2","Spain",7e+06,FALSE,NA,"Winter",20,10,0,506
"Aston Villa","Premier League","England","2024","Arrivals","Axel Disasi","https://www.transfermarkt.com/axel-disasi/profil/spieler/386047","Centre-Back","26","France","Chelsea","Premier League","England",6e+06,TRUE,NA,"Winter",15,10,0,614
"Aston Villa","Premier League","England","2024","Arrivals","Marcus Rashford","https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923","Left Winger","27","England","Man Utd","Premier League","England",NA,TRUE,"loan transfer","Winter",17,17,4,940
"Aston Villa","Premier League","England","2024","Arrivals","Marco Asensio","https://www.transfermarkt.com/marco-asensio/profil/spieler/296622","Attacking Midfield","29","Spain","PSG","Ligue 1","France",NA,TRUE,"loan transfer","Winter",21,21,8,1119
"Aston Villa","Premier League","England","2024","Arrivals","Samuel Iling-Junior","https://www.transfermarkt.com/samuel-iling-junior/profil/spieler/581672","Left-Back","21","England","Bologna","Serie A","Italy",NA,TRUE,"End of loan 02/02/2025","Winter",NA,NA,NA,NA
"Aston Villa","Premier League","England","2024","Arrivals","Lewis Dobbin","https://www.transfermarkt.com/lewis-dobbin/profil/spieler/627248","Left Winger","21","England","West Brom","Championship","England",NA,TRUE,"End of loan 02/01/2025","Winter",NA,NA,NA,NA
"Newcastle United","Premier League","England","2024","Arrivals","Lewis Hall","https://www.transfermarkt.com/lewis-hall/profil/spieler/670858","Left-Back","19","England","Chelsea","Premier League","England",3.3e+07,FALSE,NA,"Summer",35,34,0,2661
"Newcastle United","Premier League","England","2024","Arrivals","Odysseas Vlachodimos","https://www.transfermarkt.com/odysseas-vlachodimos/profil/spieler/124419","Goalkeeper","30","Greece","Nott'm Forest","Premier League","England",23600000,FALSE,NA,"Summer",14,1,0,45
"Newcastle United","Premier League","England","2024","Arrivals","William Osula","https://www.transfermarkt.com/william-osula/profil/spieler/609556","Centre-Forward","21","Denmark","Sheff Utd","Championship","England",11600000,FALSE,NA,"Summer",48,19,2,413
"Newcastle United","Premier League","England","2024","Arrivals","Lloyd Kelly","https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116","Centre-Back","25","England","Bournemouth","Premier League","England",0,FALSE,NA,"Summer",30,14,0,596
"Newcastle United","Premier League","England","2024","Arrivals","John Ruddy","https://www.transfermarkt.com/john-ruddy/profil/spieler/29712","Goalkeeper","37","England","Birmingham","League One","England",0,FALSE,NA,"Summer",11,0,0,0
"Newcastle United","Premier League","England","2024","Arrivals","Alex Murphy","https://www.transfermarkt.com/alex-murphy/profil/spieler/900601","Left-Back","20","Ireland","Newcastle U21","Premier League 2","England",NA,FALSE,"-","Summer",7,0,0,0
"Newcastle United","Premier League","England","2024","Arrivals","Yankuba Minteh","https://www.transfermarkt.com/yankuba-minteh/profil/spieler/1012534","Right Winger","19","The Gambia","Feyenoord","Eredivisie","Netherlands",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Newcastle United","Premier League","England","2024","Arrivals","Isaac Hayden","https://www.transfermarkt.com/isaac-hayden/profil/spieler/206225","Defensive Midfield","29","Jamaica","QPR","Championship","England",NA,TRUE,"End of loan 30/06/2024","Summer",0,0,0,0
"Newcastle United","Premier League","England","2024","Arrivals","Joe White","https://www.transfermarkt.com/joe-white/profil/spieler/614811","Attacking Midfield","22","England","MK Dons","League Two","England",NA,TRUE,"End of loan 31/05/2025","Summer",0,0,0,0
"Newcastle United","Premier League","England","2024","Arrivals","Alex Murphy","https://www.transfermarkt.com/alex-murphy/profil/spieler/900601","Left-Back","20","Ireland","Bolton","League One","England",NA,TRUE,"End of loan 31/05/2025","Summer",7,0,0,0
"Newcastle United","Premier League","England","2024","Arrivals","Jamal Lewis","https://www.transfermarkt.com/jamal-lewis/profil/spieler/346018","Left-Back","26","Northern Ireland","São Paulo","Série A","Brazil",NA,TRUE,"End of loan 31/12/2024","Winter",0,0,0,0
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Georginio Rutter","https://www.transfermarkt.com/georginio-rutter/profil/spieler/538977","Centre-Forward","22","France","Leeds","Championship","England",46700000,FALSE,NA,"Summer",32,32,8,1959
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Yankuba Minteh","https://www.transfermarkt.com/yankuba-minteh/profil/spieler/1012534","Right Winger","19","The Gambia","Newcastle","Premier League","England",3.5e+07,FALSE,NA,"Summer",38,37,7,2276
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Mats Wieffer","https://www.transfermarkt.com/mats-wieffer/profil/spieler/415381","Defensive Midfield","24","Netherlands","Feyenoord","Eredivisie","Netherlands",3.2e+07,FALSE,NA,"Summer",31,28,1,1165
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Brajan Gruda","https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106","Right Winger","20","Germany","Mainz","Bundesliga","Germany",31500000,FALSE,NA,"Summer",33,25,1,879
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Ferdi Kadıoğlu","https://www.transfermarkt.com/ferdi-kadioglu/profil/spieler/369316","Left-Back","24","Türkiye","Fenerbahçe","Süper Lig","Türkiye",3e+07,FALSE,NA,"Summer",9,8,2,440
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Matt O'Riley","https://www.transfermarkt.com/matt-oriley/profil/spieler/406634","Central Midfield","23","Denmark","Celtic","Premiership","Scotland",29500000,FALSE,NA,"Summer",28,23,2,948
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Ibrahim Osman","https://www.transfermarkt.com/ibrahim-osman/profil/spieler/1110406","Left Winger","19","Ghana","Nordsjaelland","Superliga","Denmark",19500000,FALSE,NA,"Summer",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Malick Yalcouyé","https://www.transfermarkt.com/malick-yalcouye/profil/spieler/1178758","Central Midfield","18","Cote d'Ivoire","IFK Göteborg","Allsvenskan","Sweden",7e+06,FALSE,NA,"Summer",1,0,0,0
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Amario Cozier-Duberry","https://www.transfermarkt.com/amario-cozier-duberry/profil/spieler/878150","Right Winger","19","England","Arsenal U21","Premier League 2","England",0,FALSE,NA,"Summer",1,0,0,0
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Odeluga Offiah","https://www.transfermarkt.com/odeluga-offiah/profil/spieler/567597","Right-Back","21","England","Brighton U21","Premier League 2","England",NA,FALSE,"-","Summer",1,1,0,10
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Deniz Undav","https://www.transfermarkt.com/deniz-undav/profil/spieler/339314","Centre-Forward","27","Germany","Stuttgart","Bundesliga","Germany",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Brighton & Hove Albion","Premier League","England","2024","Arrivals","Jeremy Sarmiento","https://www.transfermarkt.com/jeremy-sarmiento/profil/spieler/568005","Left Winger","22","Ecuador","Burnley","Championship","England",NA,TRUE,"End of loan 31/05/2025","Summer",2,2,1,87
