"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Karl Hein","https://www.transfermarkt.com/karl-hein/profil/spieler/493513","Goalkeeper","22","Estonia","Arsenal","Premier League","England",NA,TRUE,"loan transfer","Summer",36,32,0,2835
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Mario Martín","https://www.transfermarkt.com/mario-martin/profil/spieler/948273","Defensive Midfield","20","Spain","Real Madrid","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",36,32,0,1859
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Juma Bah","https://www.transfermarkt.com/juma-bah/profil/spieler/1121298","Centre-Back","18","Sierra Leone","AIK Freetong",NA,"Sierra Leone",NA,TRUE,"loan transfer","Summer",18,13,0,953
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Chuki","https://www.transfermarkt.com/chuki/profil/spieler/926763","Attacking Midfield","20","Spain","Valladolid Prom","Segunda Federación - Gr. I","Spain",NA,FALSE,"-","Summer",34,19,2,785
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Kike Pérez","https://www.transfermarkt.com/kike-perez/profil/spieler/527698","Central Midfield","27","Spain","Rayo Vallecano","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",23,22,4,1407
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Darwin Machís","https://www.transfermarkt.com/darwin-machis/profil/spieler/211251","Left Winger","31","Venezuela","Cádiz CF","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",31,19,0,692
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Selim Amallah","https://www.transfermarkt.com/selim-amallah/profil/spieler/377219","Attacking Midfield","27","Morocco","Valencia","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",32,25,4,1446
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Tunde Akinsola","https://www.transfermarkt.com/tunde-akinsola/profil/spieler/924447","Left Winger","21","Nigeria","Avs FS","Liga Portugal 2","Portugal",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Tamás Nikitscher","https://www.transfermarkt.com/tamas-nikitscher/profil/spieler/633056","Defensive Midfield","25","Hungary","Kecskemét","NB I.","Hungary",NA,FALSE,"€600k","Winter",17,13,0,855
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Juma Bah","https://www.transfermarkt.com/juma-bah/profil/spieler/1121298","Centre-Back","18","Sierra Leone","AIK Freetong",NA,"Sierra Leone",NA,FALSE,"€125k","Winter",18,13,0,953
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Florian Grillitsch","https://www.transfermarkt.com/florian-grillitsch/profil/spieler/195736","Defensive Midfield","29","Austria","Hoffenheim","Bundesliga","Germany",NA,TRUE,"loan transfer","Winter",14,13,0,622
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Adam Aznou","https://www.transfermarkt.com/adam-aznou/profil/spieler/938146","Left-Back","18","Morocco","Bayern Munich","Bundesliga","Germany",NA,TRUE,"loan transfer","Winter",15,13,0,874
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Antonio Candela","https://www.transfermarkt.com/antonio-candela/profil/spieler/392881","Right-Back","24","Italy","Venezia","Serie A","Italy",NA,TRUE,"loan transfer","Winter",16,12,0,911
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Joseph Aidoo","https://www.transfermarkt.com/joseph-aidoo/profil/spieler/358250","Centre-Back","29","Ghana","Celta de Vigo","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",9,8,0,582
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Henrique Silva","https://www.transfermarkt.com/henrique-silva/profil/spieler/204072","Left-Back","30","Brazil","Without Club",NA,NA,NA,FALSE,"-","Winter",7,5,0,354
"Real Valladolid CF","LaLiga2","Spain","2024","Arrivals","Álvaro Aceves","https://www.transfermarkt.com/alvaro-aceves/profil/spieler/710474","Goalkeeper","21","Spain","Valladolid Prom","Segunda Federación - Gr. I","Spain",NA,FALSE,"-","Winter",1,0,0,0
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","James Rodríguez","https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103","Attacking Midfield","33","Colombia","São Paulo","Série A","Brazil",0,FALSE,NA,"Summer",12,7,0,205
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Pedro Díaz","https://www.transfermarkt.com/pedro-diaz/profil/spieler/363057","Central Midfield","26","Spain","G. Bordeaux","National 2 - Grp. B","France",0,FALSE,NA,"Summer",41,29,4,1450
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Pelayo Fernández","https://www.transfermarkt.com/pelayo-fernandez/profil/spieler/692208","Centre-Back","21","Spain","Barça Atlètic","Primera Federación - Gr. I","Spain",0,FALSE,NA,"Summer",28,4,0,236
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Augusto Batalla","https://www.transfermarkt.com/augusto-batalla/profil/spieler/275218","Goalkeeper","28","Argentina","River Plate","Liga Profesional (- 23/24)","Argentina",NA,TRUE,"loan transfer","Summer",38,32,0,2880
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Gerard Gumbau","https://www.transfermarkt.com/gerard-gumbau/profil/spieler/268670","Defensive Midfield","29","Spain","Granada CF","LaLiga2","Spain",NA,TRUE,"loan transfer","Summer",41,25,0,1042
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Adrián Embarba","https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318","Right Winger","32","Spain","UD Almería","LaLiga2","Spain",NA,TRUE,"loan transfer","Summer",42,39,2,1788
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Sergi Guardiola","https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429","Centre-Forward","33","Spain","Without Club",NA,NA,NA,FALSE,"-","Summer",38,19,1,506
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Joni Montiel","https://www.transfermarkt.com/joni-montiel/profil/spieler/343273","Attacking Midfield","25","Spain","Burgos CF","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",5,1,0,27
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Andrés Martín","https://www.transfermarkt.com/andres-martin/profil/spieler/531277","Right Winger","24","Spain","Racing","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"Rayo Vallecano","LaLiga","Spain","2024","Arrivals","Miguel Ángel Morro","https://www.transfermarkt.com/miguel-angel-morro/profil/spieler/607780","Goalkeeper","23","Spain","Villarreal CF B","LaLiga2","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",1,0,0,0
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Miguel de la Fuente","https://www.transfermarkt.com/miguel-de-la-fuente/profil/spieler/480883","Centre-Forward","24","Spain","Alavés","LaLiga","Spain",2e+06,FALSE,NA,"Summer",41,38,2,1805
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Juan Cruz","https://www.transfermarkt.com/juan-cruz/profil/spieler/585700","Left Winger","24","Spain","Real Betis","LaLiga","Spain",1e+06,FALSE,NA,"Summer",43,39,8,2638
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Enric Franquesa","https://www.transfermarkt.com/enric-franquesa/profil/spieler/282700","Left-Back","27","Spain","Levante","LaLiga2","Spain",NA,FALSE,"€90k","Summer",14,13,1,640
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Renato Tapia","https://www.transfermarkt.com/renato-tapia/profil/spieler/277137","Defensive Midfield","29","Peru","Celta de Vigo","LaLiga","Spain",0,FALSE,NA,"Summer",37,37,1,2622
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Valentin Rosier","https://www.transfermarkt.com/valentin-rosier/profil/spieler/441170","Right-Back","27","France","Besiktas","Süper Lig","Türkiye",0,FALSE,NA,"Summer",39,36,1,2859
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Munir El Haddadi","https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725","Attacking Midfield","28","Morocco","UD Las Palmas","LaLiga","Spain",0,FALSE,NA,"Summer",37,29,7,1195
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Óscar Rodríguez","https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884","Attacking Midfield","26","Spain","Sevilla FC","LaLiga","Spain",0,FALSE,NA,"Summer",37,32,1,1541
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Roberto López","https://www.transfermarkt.com/roberto-lopez/profil/spieler/569866","Attacking Midfield","24","Spain","Real Sociedad","LaLiga","Spain",0,FALSE,NA,"Summer",43,17,0,655
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Matija Nastasić","https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559","Centre-Back","31","Serbia","RCD Mallorca","LaLiga","Spain",0,FALSE,NA,"Summer",33,29,1,2382
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Juan Soriano","https://www.transfermarkt.com/juan-soriano/profil/spieler/251892","Goalkeeper","26","Spain","CD Tenerife","LaLiga2","Spain",0,FALSE,NA,"Summer",42,11,0,1020
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Marko Dmitrovic","https://www.transfermarkt.com/marko-dmitrovic/profil/spieler/94308","Goalkeeper","32","Serbia","Sevilla FC","LaLiga","Spain",0,FALSE,NA,"Summer",42,32,0,2880
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Sébastien Haller","https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375","Centre-Forward","30","Cote d'Ivoire","Dortmund","Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",14,9,0,525
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Jackson Porozo","https://www.transfermarkt.com/jackson-porozo/profil/spieler/491616","Centre-Back","24","Ecuador","Troyes","Ligue 2","France",NA,TRUE,"loan transfer","Summer",22,2,0,136
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Adrià Altimira","https://www.transfermarkt.com/adria-altimira/profil/spieler/466807","Right-Back","23","Spain","Villarreal","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",41,26,1,1939
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Javi Hernández","https://www.transfermarkt.com/javi-hernandez/profil/spieler/422466","Left-Back","26","Spain","Cádiz CF","LaLiga","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",42,36,3,2722
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Naim García","https://www.transfermarkt.com/naim-garcia/profil/spieler/715683","Right Winger","22","Spain","Barça Atlètic","Primera Federación - Gr. I","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",10,0,0,0
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Javi Avilés","https://www.transfermarkt.com/javi-aviles/profil/spieler/456938","Right Winger","26","Spain","Málaga CF","Primera Federación - Gr. II","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Sergio Navarro","https://www.transfermarkt.com/sergio-navarro/profil/spieler/715690","Right Winger","23","Spain","R. Majadahonda","Primera Federación - Gr. I","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",NA,NA,NA,NA
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Lalo Aguilar","https://www.transfermarkt.com/lalo-aguilar/profil/spieler/715679","Centre-Back","22","Spain","Atl. Madrileño","Primera Federación - Gr. II","Spain",NA,TRUE,"End of loan 30/06/2024","Summer",1,0,0,0
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Duk","https://www.transfermarkt.com/duktm/profil/spieler/535959","Left Winger","24","Cape Verde","Aberdeen FC","Premiership","Scotland",NA,FALSE,"€715k","Winter",16,10,0,171
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Yan Diomande","https://www.transfermarkt.com/yan-diomande/profil/spieler/1390649","Left Winger","18","Cote d'Ivoire","DME Academy",NA,"United States",0,FALSE,NA,"Winter",10,10,2,542
"CD Leganés","LaLiga2","Spain","2024","Arrivals","Borna Barisic","https://www.transfermarkt.com/borna-barisic/profil/spieler/39125","Left-Back","32","Croatia","Trabzonspor","Süper Lig","Türkiye",NA,TRUE,"loan transfer","Winter",1,1,0,10
